gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,race
0,10,9,9,9,8,8,9,25,2
0,6.5,7,7,6.5,6,6,7,25,2
0,9,7,8,6,7,5,8,25,2
0,9,9,9,9,9,6,7,25,2
0,8,8,8,8,8,8,9,25,2
0,8,8,8,8,7,6,7,25,2
0,7,6,7,6,6,5,7,25,2
0,7,5,5,8,2,4,4,25,2
0,10,10,8,10,6,5,7,25,2
0,9,8,7,9,9,8,7,25,2
0,9,8,7,7,6,7,8,25,2
0,10,10,10,5,8,5,8,25,2
0,5,5,5,5,5,5,5,25,2
0,9,9,9,8,9,7,8,24,2
0,7,7,5,7,5,7,6,24,2
0,8,9,9,9,9,2,3,24,2
0,7,7,7,8,7,7,7,24,2
0,8,7,6,8,7,6,6,24,2
0,7,6,7,5,5,6,6,24,2
0,5,2,3,4,5,1,1,24,2
0,8,5,6,6,7,1,6,24,2
0,7,6,5,8,8,8,7,24,2
0,7,7,6,6,6,6,7,24,2
0,10,10,10,10,10,8,9,24,2
0,5,5,5,5,5,5,5,24,2
0,9,7,7,9,7,8,8,21,2
0,7,6,8,7.5,7.5,3,7,21,2
0,7,5,7,7,7,3,6,21,2
0,8,7,6,8,6,7,7,21,2
0,8,7,5,7,5,2,7,21,2
0,8,6,8,8,8,7,9,21,2
0,8,9,10,10,10,5,8,21,2
0,6,6,7,9,7,3,7,21,2
0,6,7,8,8,6,4,5,21,2
0,7,7,8,8,7,8,7,21,2
0,6,8,9,8,8,6,6,21,2
0,7,5,8,4,10,5,8,21,2
0,10,10,9,8,7,5,10,21,2
0,8,8,9,9,8,7,7,21,2
0,9,8,6,7,6,7,8,21,2
0,10,10,10,10,10,5,9,21,2
0,5,5,5,5,5,5,5,21,2
0,3,9,10,3,8,0,3,30,4
0,3,7,5,1,3,1,3,30,4
0,4,7,7,4,7,2,4,30,4
0,1,7,9,1,7,1,3,30,4
0,5,6,5,2,8,4,2,30,4
0,2,9,7,6,6,1,6,30,4
0,3,8,10,5,9,0,5,30,4
0,2,4,4,5,4,4,2,30,4
0,6,8,10,7,9,3,6,30,4
0,3,2,2.5,3,3,0,9,30,4
0,2,1,3,5,10,1,1,30,4
0,4,7,7,9,4,5,4,30,4
0,7,6,7,7,8,9,8,30,4
0,5,6,7,5,6,6,5,30,4
0,6,6,5,4,3,0,5,30,4
0,5,5,5,5,5,5,5,30,4
0,9,9,8,9,8,8,9,28,2
0,8,7,5,6,4,8,7,28,2
0,7,7,10,10,7,3,9,28,2
0,8,8,8,8,8,8,8,28,2
0,6,7,6,6,7,8,6,28,2
0,6,7,8,8,7,7,8,28,2
0,7,8,8,7,6,7,6,28,2
0,7,8,8,4,5,8,7,28,2
0,6,7,8,6,6,5,5,28,2
0,8,8,8,9,10,10,6,28,2
0,7,6,7,7,6,6,6,28,2
0,8,6,7,6,7,5,6,28,2
0,5,5,5,5,5,5,5,28,2
0,7,8,8,8,7,7,7,26,2
0,4,7,7,6,6,7,6,26,2
0,6,8,6,5,6,5,5,26,2
0,5,7,7,4,4,2,5,26,2
0,7,10,10,10,10,10,8,26,2
0,7,8,7,8,7,8,8,26,2
0,7,6,7,6,8,9,7,26,2
0,4,6,6,8,7,7,7,26,2
0,6,8,8,6,8,8,7,26,2
0,5,10,5,6,6,5,6,26,2
0,5,10,8,10,7,5,5,26,2
0,8,8,8,8,8,8,8,26,2
0,7,7,7,6,7,6,7,26,2
0,10,10,10,9,10,5,9,26,2
0,5,5,5,5,5,5,5,26,2
0,6,9,8,8,8,7,7,22,2
0,6,8,6,6,6,6,4,22,2
0,5,10,10,10,10,10,8,22,2
0,5,7,6,6,4,7,6,22,2
0,6,8,8,7,7,8,7,22,2
0,6,7,8,7,9,8,8,22,2
0,4,8,8,6,7,3,6,22,2
0,5,9,8,2,5,2,4,22,2
0,5,10,7,7,4,5,5,22,2
0,5,8,9,8,8,6,5,22,2
0,6,8,6,6,6,5,7,22,2
0,10,10,10,7,7,6,9,22,2
0,5,5,5,5,5,5,5,22,2
0,7,9,8,8,8,9,8,24,2
0,4,7,7,6,6,5,5,24,2
0,6,7,6,7,6,7,6,24,2
0,6,10,10,10,9,9,8,24,2
0,4,2,3,3,1,0,3,24,2
0,6,8,8,7,7,9,7,24,2
0,5,5,9,8,7,5,5,24,2
0,6,9,9,7,8,4,6,24,2
0,5,10,7,3,5,2,1,24,2
0,6,9,8,7,4,5,6,24,2
0,7,6,6,6,6,6,6,24,2
0,6,8,7,6,6,6,6,24,2
0,7,8,6,5,6,1,7,24,2
0,5,5,5,5,5,5,5,24,2
0,8,8,7,8,7,7,7,33,2
0,4,5,8,6,8,5,4,33,2
0,5,7,8,7,7,8,6.5,33,2
0,6,7,5,6,5,4,4,33,2
0,8,8,8,8,8,8,8,33,2
0,6,7,8,7,7,7,6,33,2
0,4,3,2,2,2,2,2,33,2
0,7,6,7,6,5,5,6,33,2
0,4,6,8,3,6,2,4,33,2
0,8,10,10,8,9,5,5,33,2
0,7,8,8,9,8,5,5,33,2
0,6,7,6,6,6,6,6,33,2
0,7,8,8,7,8,6,7,33,2
0,5,5,5,5,5,5,5,33,2
0,6,8,8,8,7,7,7,25,4
0,1,6,8,4,4,5,3,25,4
0,6,7,6,6,6,7,5,25,4
0,5,6,6,7,5,3,6,25,4
0,5,6,5,5,5,3,5,25,4
0,6,6,7,3,7,8,6,25,4
0,5,8,9,8,8,7,8,25,4
0,7,8,7,7,7,8,7,25,4
0,3,4,3,2,3,1,2,25,4
0,4,9,8,7,9,5,4,25,4
0,6,8,8,7,8,7,5,25,4
0,6,7,6,6,6,5,6,25,4
0,8,8,8,6,8,4,6,25,4
0,5,5,5,5,5,5,5,25,4
1,7,9,9,7,8,8,8,24,2
1,4,7,7,5,7,7,6,24,2
1,5,8,9,4,9,3,7,24,2
1,5,5,5,5,5,5,5,24,2
1,7,10,10,4,10,4,3,24,2
1,7,8,8,7,8,7,7,24,2
1,4,8,8,6,8,6,4,24,2
1,5,9,5,3,6,3,3,24,2
1,2,2,2,2,5,2,2,24,2
1,8,8,8,8,7,7,8,24,2
1,5,8,8,7,7,7,7,24,2
1,4,6,6,6,6,7,6,24,2
1,7,8,9,6,8,7,6,24,2
1,7,7,7,7,7,7,7,29,2
1,8,8,7,7,7,7,8,29,2
1,8,7,8,8,6,6,7,29,2
1,6,6,6,10,6,8,5,29,2
1,10,10,10,10,7,6,10,29,2
1,8,5,8,10,8,5,8,29,2
1,8,9,9,9,9,8,9,29,2
1,5,6,6,6,6,6,5,29,2
1,7,6,6,6,6,4,6,29,2
1,8,8,9,10,9,6,9,29,2
1,7,8,8,7,6,6,8,29,2
1,8,9,7,8,6,8,8,29,2
1,8,9,8,9,9,5,8,29,2
1,5,5,5,5,5,8,5,29,2
1,10,10,10,10,10,7,9,29,2
1,7,8,8,9,8,7,7,29,2
1,7,7,8,8,7,7,7,29,2
1,6,7,8,6,8,6,6,29,2
1,7,6,6,3,5,5,5,29,2
1,5,3,5,1,10,1,2,29,2
1,7,8,9,8,8,7,7,29,2
1,8,9,9,6,9,8,8,26,2
1,6,8,8,7,7,7,7,26,2
1,8,6,8,6,6,6,7,26,2
1,6,8,8,8,8,8,7,26,2
1,10,10,10,10,10,10,10,26,2
1,7,9,9,8,9,8,8,26,2
1,5,8,8,7,8,7,5,26,2
1,6,5,5,5,5,5,5,26,2
1,7,7,8,7,10,5,7,26,2
1,6,6,8,6,9,6,5,26,2
1,8,8,7,8,9,8,8.5,26,2
1,8,9,9,7,9,5,8,26,2
1,7,8,9,5,7,5,7,31,2
1,5,7,7,7,7,7,7,31,2
1,7,7,6,6,8,7,6,31,2
1,6,8,8,6,8,5,6,31,2
1,7,10,10,8,10,7,6,31,2
1,7,8,9,8,9,6,8,31,2
1,6,8,8,7,7,6,6,31,2
1,5,8,8,6,6,8,4,31,2
1,7,10,10,2,8,3,7,31,2
1,8,8,8,6,9,7,7,31,2
1,5,9,9,4,9,2,4,31,2
1,8,8,8,8,8,9,8,31,2
1,6,9,8,6,8,5,6,31,2
1,7,9,8,5,8,3,4,31,2
1,7,9,9,8,9,5,8,29,4
1,4,5,7,3,7,2,3,29,4
1,6,8,8,8,9,5,7,29,4
1,6,7,8,9,10,7,6,29,4
1,6,10,9,4,8,4,4,29,4
1,5,7,9,9,8,5,6,29,4
1,6,8,8,7,8,7,6,29,4
1,3,8,8,8,8,7,2,29,4
1,4,10,8,5,10,3,6,29,4
1,5,8,6,5,9,3,5,29,4
1,2,8,9,4,10,3,4,29,4
1,6,8,7,6,7,6,6,29,4
1,5,9,9,7,7,8,7,29,4
1,5,10,9,8,8,8,8,29,4
1,6,9,9,6,9,2,3,29,4
1,6,9,9,6,9,5,7,22,2
1,4,7,7,7,7,7,6,22,2
1,6,8,8,7,6,6,6,22,2
1,5,8,8,8,8,5,5,22,2
1,4,10,9,4,9,5,4,22,2
1,6,8,8,7,7,7,6,22,2
1,5,8,8,7,6,5,4,22,2
1,5,5,5,3,3,3,4,22,2
1,2,10,8,7,9,2,5,22,2
1,7,9,7,7,6,5,7,22,2
1,3,5,6,6,8,4,4,22,2
1,5,9,8,6,7,5,6,22,2
1,9,9,9,6,8,5,8,23,2
1,9,9,7,7,7,7,7,23,2
1,8,7,6,6,5,5,7,23,2
1,8,8,8,6,8,4,6,23,2
1,10,10,9,10,10,7,5,23,2
1,7,7,7,7,7,5,5,23,2
1,9,8,8,8,8,7,8,23,2
1,5,7,7,6,7,6,4,23,2
1,9,8,6,6,6,6,7,23,2
1,9,8,8,8,7,7,8,23,2
1,7,7,6,6,6,5,6,23,2
1,8,7,7,7,7,8,8,23,2
1,8,9,8,6,9,4,5,23,2
1,6,8,9,6,7,7,7,30,1
1,5,6,7,6,8,5,5,30,1
1,8,9,8,7,8,7,8,30,1
1,5,9,9,8,9,8,8,30,1
1,7,10,10,10,10,7,4,30,1
1,7,8,8,6,8,6,6,30,1
1,6,8,8,7,8,7,6,30,1
1,3,8,8,8,8,7,3,30,1
1,5,8,7,5,8,3,6,30,1
1,5,10,10,7,10,5,6,30,1
1,6,8,8,6,8,5,6,30,1
1,5,7,8,6,7,5,6,30,1
1,6,7,8,8,9,8,7,30,1
1,5,8,9,8,9,7,6,30,1
1,8,6,8,7,9,5,6,27,4
1,5,5,5,5,5,5,5,27,4
1,6,9,8,5,6,9,7,27,4
1,8,8,8,10,8,8,7,27,4
1,6,10,10,10,10,7.5,6,27,4
1,7,7,8,9,10,6,8,27,4
1,7,6,7,8,8,6,6,27,4
1,7,9,8,8,8,7,7,27,4
1,4,7,8,7,8,6,4,27,4
1,4,10,10,10,10,10,8,27,4
1,5,7,6,8,5,3,5,27,4
1,3,2,10,10,10,3,5,27,4
1,8,8,8,8,7,7,8,27,4
1,5,8,8,8,8,4,7,27,4
1,5,8,8,6,8,6,5,27,4
1,7,9,8,7,7,9,8,24,2
1,5,7,7,7,7,7,5,24,2
1,10,10,10,10,10,10,10,24,2
1,10,10,10,10,10,10,10,24,2
1,9,10,10,7,9,9,9,24,2
1,6,10,7,7,7,10,8,24,2
1,8,8,8,8,8,8,8,24,2
1,6,8,8,6,8,5,4,24,2
1,9,10,6,6,6,6,6,24,2
1,6,10,9,7,8,5,6,24,2
1,5,8,7,6,6,5,6,24,2
1,8,8,8,8,8,7,7,24,2
1,6,9,8,6,7,7,7,24,2
1,6,9,8,6,6,9,7,24,2
1,6,8,8,5,4,6,6,24,2
1,7,9,8,9,8,9,8,24,3
1,5,6,7,6,6,6,5,24,3
1,7,10,6,6,6,6,6,24,3
1,7,6,6,8,6,8,7,24,3
1,3,3,3,3,3,3,1,24,3
1,10,10,8,10,10,10,9,24,3
1,9,8,8,8,8,8,8,24,3
1,6,6,6,6,7,5,3,24,3
1,9,10,10,10,10,10,9,24,3
1,5,5,6,6,9,5,6,24,3
1,3,3,4,4,8,2,3,24,3
1,7,8,9,7,8,7,8,24,3
1,7,7,8,7,7,5,6,24,3
1,8,9,9,9,8,6,8,24,3
1,7,9,9,7,8,5,7,23,2
1,8,8,8,8,8,8,7,23,2
1,8,8,8,8,8,9,8,23,2
1,6,8,8,8,6,8,6,23,2
1,7,10,10,6,8,7,7,23,2
1,9,9,9,9,9,7,9,23,2
1,8,8,9,8,8,7,8,23,2
1,5,6,7,6,7,4,3,23,2
1,8,6,6,7,6,5,5,23,2
1,8,10,10,8,8,9,9,23,2
1,7,7,7,7,7,7,6,23,2
1,4,9,8,7,6,6,7,23,2
1,7,9,9,7,7,4,7,23,2
1,9,6,8,7,7,8,7,27,2
1,4,6,7,6,8,6,6,27,2
1,6,9,8,8,7,8,7,27,2
1,6,8,7,7,7,6,6,27,2
1,10,10,10,10,10,10,10,27,2
1,10,10,10,10,7,7,9,27,2
1,7,7,7,7,8,7,6,27,2
1,6,8,8,7,8,6,4,27,2
1,7,9,8,8,6,6,7,27,2
1,9,9,10,8,9,7,9,27,2
1,7,8,7,7,6,5,5,27,2
1,7,8,8,6,7,7,7,27,2
1,8,9,9,8,8,5,8,27,2
1,8,9,9,8,8,8,9,34,2
1,4,8,8,7,7,6,5,34,2
1,6,8,7,7,7,6,5,34,2
1,10,10,10,10,10,7,5,34,2
1,8,7,8,9,9,9,7,34,2
1,8,9,9,8,9,8,8,34,2
1,6,8,8,8,8,6,5,34,2
1,7,8,7,6,7,6,6,34,2
1,6,8,9,8,8,6,6,34,2
1,8,8,8,8,8,7,8,34,2
1,9.5,7,7,8,9,6,7,34,2
1,7,8,9,9,8,5,8,34,2
1,5,7,8,7,9,5,7,27,2
1,5,6,7,7,6,5,3,27,2
1,5,8,7,7,6,5,5,27,2
1,5,8,8,8,8,8,5,27,2
1,8,10,10,10,10,7,7,27,2
1,7,7,8,8,8,7,7,27,2
1,5,5,5,5,5,5,5,27,2
1,1,3,3,1,8,1,1,27,2
1,7,8,8,7,8,6,7,27,2
1,5,8,9,8,7,8,8,27,2
1,6,9,8,6,5,5,6,27,2
1,6,7,8,7,8,6,7,26,2
1,8,7,7,7,7,4,8,26,2
1,7,8,5,6,8,7,8,26,2
1,6,8,8,7,8,7,7,26,2
1,7,10,10,8,10,7,6,26,2
1,7,8,8,8,7,7,7,26,2
1,6,7,8,6,6,5,5,26,2
1,5,6,5,5,6,5,6,26,2
1,6,8,10,8,8,8,7,26,2
1,8,8,8,7,7,6,7,26,2
1,7,8,8,6,7,7,7,26,2
1,7,9,8,8,9,8,8,26,2
1,7,8,8,6,7,5,7,26,2
1,6,6,9,6,9,5,6,29,2
1,7,8,6,6,7,5,7,29,2
1,7,8,8,7,8,7,6,29,2
1,9,8,9,7,10,7,8,29,2
1,7,8,9,9,9,8,7,29,2
1,6,8,7,6,7,6,5,29,2
1,8,10,10,6,10,2,6,29,2
1,6,6,6,6,6,4,5,29,2
1,6,6,7,3,7,1,4,29,2
1,7,7,7,6,7,6,6,29,2
1,4,6,7,5,9,2,3,29,2
1,7,8,8,7,8,6,7,29,2
1,5,9,9,6,9,5,7,29,2
1,6,6,6,6,6,6,6,31,2
1,1,1,1,1,1,1,1,31,2
1,1,1,1,1,1,1,1,31,2
1,4,4,4,10,4,4,8,31,2
1,0,0,0,0,0,0,0,31,2
1,5,9,8,4,9,1,2,31,2
1,7,5,8,6,6,5,5,31,2
1,3,1,3,4,2,1,1,31,2
1,6,8,6,6,6,5,5,31,2
1,1,1,1,1,1,1,1,31,2
1,6,6,8,4,10,1,2,31,2
1,3,8,5,1,8,1,1,31,2
0,9,9,9,8,9,8,9,25,3
0,6,8,7,7,6,7,7,25,3
0,9,8,7,8,9,8,8,25,3
0,5,8,9,8,7,6,8,25,3
0,8,6,5,8,5,8,8,25,3
0,5,7,8,6,8,5,6,25,3
0,8,8,8,9,9,6,8,25,3
0,8,9,8,8,8,9,9,29,2
0,6,9,6,6,6,4,7,29,2
0,6,7,8,7,8,8,7,29,2
0,5,7,8,5,6,5,5,29,2
0,3,8,5,4,2,7,4,29,2
0,4,8,8,5,7,4,6,29,2
0,5,9,9,7,7,4,6,29,2
0,8,9,9,8,8,7,8,25,4
0,7,8,8,7,7,7,8,25,4
0,7,7,8,8,8,7,8,25,4
0,8,8,9,8,7,7,7.5,25,4
0,4,7,6,5,5,3,6,25,4
0,6,8,9,7,8,6,8,25,4
0,7,9,9,9,8,6,8,25,4
0,8,9,9,7,9,7,7,28,2
0,7,8,8,6,7,6,6,28,2
0,6,8,8,6,8,5,6,28,2
0,7,8,9,6,9,6,5,28,2
0,6,7,6,6,4,8,6,28,2
0,6,10,9,8,8,9,8,28,2
0,4,8,8,5,7,6,4,28,2
0,9,9,9,9,8,9,9,22,2
0,7,8,7,7,7,7,8,22,2
0,7,7,7,8,8,7,7,22,2
0,7,7,8,6,7,5,6.5,22,2
0,9,8,8,9,6,5,8,22,2
0,6,6,9,7,9,7,7,22,2
0,8,7,6,7,5,7,6,22,2
0,7,9,9,9,7,6,7,22,2
0,7,8,6,7,7,6,8,25,4
0,8,6,7,7,6,6,8,25,4
0,8,8,8,7,7,6,7,25,4
0,4,4,4,2,2,1,3,25,4
0,5,6,8,5,8,4,5,25,4
0,8,6,6,7,6,8,6,25,4
0,6,9,9,7,7,5,6,25,4
1,6,7,6,8,7,4,5,26,2
1,6,7,7,6,8,6,7,26,2
1,7,8,8,7,8,6,7,26,2
1,4,7,6,6,5,8,6,26,2
1,10,10,10,9,10,10,9,26,2
1,6,9,8,8,9,1,7,26,2
1,7,5,7,8,7,5,5,30,2
1,6,8,7,4,8,5,6,30,2
1,6,8,7,6,5,6,6,30,2
1,5,9,8,6,6,2,3,30,2
1,6,7,8,7,6,6,5,24,4
1,4,9,9,7,9,7,7,24,4
1,7,8,7,5,5,5,6,24,4
1,2,7,7,3,6,2,4,24,4
1,8,9,9,8,9,7,8,24,4
1,3,5,7,4,8,2,3,28,2
1,3,6,8,3,8,3,5,28,2
1,5,7,7,5,6,6,7,28,2
1,3.5,5,7.5,2,8,5,4,28,2
1,4,8,7,6,8,5,6,28,2
1,5,4,7,7,7,4,4,24,2
1,3,3,4,3,8,2,2,24,2
1,4,6,6,7,5,4,5,24,2
1,1,3,7,1,9,2,3,24,2
1,6,7,9,9,10,8,7,24,2
1,2,2,7,2,8,1,2,24,2
1,5,6,6,5,6,4,4,28,2
1,4,9,7,4,8,4,5,28,2
1,4,7,6,4,5,4,5,28,2
1,8,8,8,5,5,5,6,28,2
1,7,7,7,6,6,7,4,28,2
1,6,7,8,5,8,4,5,28,2
1,5,7,8,7,8,6,5,27,4
1,7,8,8,5,8,7,8,27,4
1,6,8,9,7,9,6,8,27,4
1,5,7,8,6,9,7,8,27,4
1,6,7,8,8,9,5,5,27,4
1,7,8,9,8,9,9,8,27,4
1,7,7,6,8,7,5,5,27,2
1,8,7,7,5,8,3,6,27,2
1,8,7,7,7,8,6,7,27,2
1,4,7,6,3,9,3,4,27,2
1,7,6,7,5,7,3,6,27,2
0,5,8,7,7,8,5,8,22,4
0,7,9,9,8,7,7,9,22,4
0,5,7,3,3,3,0,6,22,4
0,6,7,7,7,6,4,6,22,4
0,6,6,3,3,3,2,3,22,4
0,7,8,8,8,8,7,7,22,4
0,5,7,7,5,4,4,5,22,4
0,8,8,8,6,5,7,8,22,4
0,10,7,8,7,8,5,7,22,4
0,7,7,7,7,5,8,8,22,4
0,6,5,5,5,5,4,6,22,4
0,6,8,7,6,6,6,6,22,4
0,5,4,5,5,5,5,5,22,4
0,4,4,7,4,8,2,4,27,4
0,8,7,8,6,10,5,5,27,4
0,6,3,5,4,5,1,5,27,4
0,5,5,6,4,7,4,5,27,4
0,6,6,7,2,9,5,4,27,4
0,7,7,8,4,9,3,3,27,4
0,7,8,8,7,6,7,7,27,4
0,2,6,4,3,4,5,3,27,4
0,5,6,8,4,8,4,6,27,4
0,4,4,6,2,9,3,3,27,4
0,7,6,6,5,9,3,6,27,4
0,6,5,5,5,5,4,6,27,4
0,8,9,7,8,6,7,8,27,4
0,6,5,5,5,5,6,6,27,4
0,7,7,8,5,7,2,7,28,2
0,7,10,10,7,8,6,6,28,2
0,8,8,7,7,7,10,8,28,2
0,7,9,6,5,3,5,6,28,2
0,6,8,8,8,6,6,6,28,2
0,8,8,8,6,4,5,6,28,2
0,6,5,7,6,5,5,6,28,2
0,4,7,7,6,5,4,5,28,2
0,7,9,9,7,6,6,8,28,2
0,6,9,9,9,7,8,8,28,2
0,7,6,6,5,5,4,6,28,2
0,7,9,7,8,6,6,7,28,2
0,5,5,5,5,5,5,5,28,2
0,6,9,8,9,8,8,4,30,6
0,6,8,9,9,8,8,8,30,6
0,4,2,4,4,5,3,6,30,6
0,5,5,7,7,4,2,5,30,6
0,5,8,6,8,8,5,5,30,6
0,6,8,9,8,7,5,6,30,6
0,5,8,7,7,4,3,6,30,6
0,5,6,6,4,3,6,5,30,6
0,3,7,5,6,5,6,4,30,6
0,4,9,8,10,6,6,9,30,6
0,8,10,10,7,9,5,7,30,6
0,6,5,5,5,5,4,5,30,6
0,3,6,6,5,6,4,3,30,6
0,6,6,5,5,5,6,6,30,6
0,7,7,8,6,7,5,6,27,2
0,7,8,8,7,7,8,7,27,2
0,6,6,5,4,4,2,6,27,2
0,8,8,8,6,7,7,6,27,2
0,5,8,7,4,3,4,5,27,2
0,8,10,9,8,5,3,8,27,2
0,9,8,8,8,6,6,8,27,2
0,7,7,7,7,6,5,6,27,2
0,9,9,7,8,7,6,8,27,2
0,9,8,8,8,7,7,8,27,2
0,5,6,5,4,3,4,4,27,2
0,7,6,7,7,6,5,7,27,2
0,6,5,5,5,5,6,6,27,2
0,10,8,3,10,10,5,8,22,1
0,7,10,7,10,6,8,8,22,1
0,6,0,5,5,5,0,5,22,1
0,4,5,5,7,7,4,6,22,1
0,5,7,7,8,7,4,7,22,1
0,5,5,8,6,9,3,4,22,1
0,6,6,8,6,7,6,6,22,1
0,5,7,8,6,6,7,6,22,1
0,10,10,10,10,10,10,10,22,1
0,6,8,8,3,7,1,5,22,1
0,5,4,3,3,3,2,4,22,1
0,3,6,6,5,6,5,4,22,1
0,4,4,4,4,4,4,3,22,1
0,10,10,10,11,10,10,10,23,2
0,9,9,9,10,8,5,7,23,2
0,8,1,5,5,5,0,5,23,2
0,7,6,7,8,8,5,6,23,2
0,6,5,5,9,7,6,4,23,2
0,7,6,4,8,8,4,4,23,2
0,7,7,7,9,8,3,7,23,2
0,7,6,6,5,6,6,6,23,2
0,8,6,7,8,8,7,8,23,2
0,10,10,10,10,10,10,10,23,2
0,5,4,5,3,4,2,3,23,2
0,7,7,8,8,6,6,7,23,2
0,5,4,6,4,6,6,5,23,2
0,5,8,8,8,9,7,8,23,2
0,8,8,8,8,7,8,9,23,2
0,7,5,5,4,2,0,5,23,2
0,9,6,6,6,6,6,6,23,2
0,7,9,7,6,5,6,7,23,2
0,5,10,8,8,7,6,7,23,2
0,6,5,6,6,4,4,5,23,2
0,5,7,5,6,3,7,6,23,2
0,5,10,9,9,5,6,8,23,2
0,6,9,7,5,3,3,6,23,2
0,5,5,4,3,4,3,4,23,2
0,5,5,5,5,5,5,5,23,2
0,5,4,6,6,5,5,4,23,2
0,6,8,8,8,8,7,9,23,2
0,9,9,10,9,9,9,9,23,2
0,7,4,5,4,4,0,5,23,2
0,7,9,7,8,5,5,8,23,2
0,5,8,9,6,8,4,5,23,2
0,8,7,7,8,4,7,8,23,2
0,5,6,6,5,4,5,5,23,2
0,7,9,8,8,7,6,8,23,2
0,6,7,7,7,7,7,7,23,2
0,6,6,5,6,5,4,6,23,2
0,6,6,5,6,5,5,6,23,2
0,6,5,6,4,5,4,5,23,2
0,8,5,8,5,7,5,7,29,2
0,9,7,9,6,7,5,8,29,2
0,9,1,7,5,4,3,6,29,2
0,8,6,8,3,3,2,5,29,2
0,6,6,7,9,7,4,7,29,2
0,9,5,6,7,7,4,6,29,2
0,9,8,8,6,5,5,8,29,2
0,4,5,6,5,5,4,4,29,2
0,8,7,7,8,6,7,8,29,2
0,7,9,7,7,5,6,7,29,2
0,8,7,7,7,5,5,7,29,2
0,6,5,5,6,5,3,6,29,2
0,8,7,7,6,6,6,7,29,2
0,5,5,5,4,5,4,4,29,2
1,8,7,9,9,8,5,7,21,2
1,7,8,9,7,9,3,6,21,2
1,9,10,10,8,10,8,9,21,2
1,8,7,7,5,5,7,6,21,2
1,8,6,6,8,7,7,6,21,2
1,10,10,10,10,10,10,10,21,2
1,10,10,10,10,10,10,10,21,2
1,10,9,10,10,10,9,9,21,2
1,6,4,8,8,4,5,6,21,2
1,5,9,9,8,7,3,6,24,2
1,8,8,8,7,7,2,3,24,2
1,4,6,9,6,9,7,8,24,2
1,6,4,4,5,3,7,5,24,2
1,7,6,6,6,5,6,5,24,2
1,8,10,7,10,9,10,9,24,2
1,10,10,10,10,10,10,10,24,2
1,7,7,9,8,9,8,7,24,2
1,5,4,5,6,6,6,5,24,2
1,5,7,8,6,8,1,4,25,2
1,8,8,8,8,7,2,7,25,2
1,7,10,10,10,10,9,10,25,2
1,7,7,7,5,6,5,6,25,2
1,7,6,7,5,8,5,5,25,2
1,6,10,8,5,9,7,7,25,2
1,7,10,8,10,8,7,8,25,2
1,7,9,10,7,10,7,8,25,2
1,4,3,6,2,2,2,2,25,2
1,3,9,9,3,9,0,6,25,2
1,5,8,8,7,8,2,6,27,3
1,6,9,9,8,8,5,5,27,3
1,8,10,9,9,10,9,9,27,3
1,7,6,6,6,4,4,8,27,3
1,6,7,8,9,7,8,7,27,3
1,7,10,9,9,9,7,8,27,3
1,7,8,10,8,10,7,7,27,3
1,4,4,6,5,10,4,5,27,3
1,7,6,8,7,8,2,5,26,2
1,8,7,8,8,7,4,6,26,2
1,10,10,10,10,10,9,10,26,2
1,8,6,6,5,5,3,7,26,2
1,9,8,7,7,7,7,8,26,2
1,8,9,8,8,8,6,7,26,2
1,10,9,9,10,10,9,9,26,2
1,8,6,9,8,9,7,7,26,2
1,8,2,6,4,10,2,4,26,2
1,8,7,8,8,9,3,8,26,2
1,5,8,8,6,7,2,5,30,2
1,5,3,4,3,6,1,1,30,2
1,8,7,8,7,9,10,8,30,2
1,7,7,7,6,5,3,7,30,2
1,7,9,7,7,7,7,7,30,2
1,8,10,9,9,8,7,8,30,2
1,7,7,8,9,9,8,8,30,2
1,7,7,10,9,10,8,8,30,2
1,5,9,9,6,8,4,7,28,3
1,7,9,9,8,6,2,6,28,3
1,3,9,9,6,9,7,8,28,3
1,9,8,8,5,7,5,8,28,3
1,7,5,5,3,3,5,7,28,3
1,4,4,4,4,4,4,4,28,3
1,7,10,9,9,7,8,8,28,3
1,6,8,9,9,10,8,8,28,3
1,6,4,7,3,7,6,6,28,3
1,5,8,8,8,6,3,7,26,4
1,8,9,8,7,8,2,7,26,4
1,7,9,10,10,10,8,9,26,4
1,7,7,7,5,5,3,6,26,4
1,10,10,10,10,10,9,10,26,4
1,6,10,9,8,8,4,5,26,4
1,7,10,9,9,9,8,8,26,4
1,8,8,10,7,10,7,7,26,4
1,6,3,4,2,9,4,5,26,4
1,7,7,9,3,9,0,5,26,4
1,6,8,8,9,9,4,6,22,2
1,9,8,9,9,5,2,6,22,2
1,8,6,8,7,9,5,4,22,2
1,6,5,5,5,8,5,5,22,2
1,7,6,6,5,7,7,5,22,2
1,10,10,10,10,10,10,10,22,2
1,7,6,9,10,9,9,6,22,2
1,8,2,4,5,10,2,4,22,2
1,5,6,9,8,8,5,5,23,6
1,8,5,7,6,8,2,3,23,6
1,8,8,9,9,10,10,8,23,6
1,7,7,7,7,4,3,6,23,6
1,8,8,8,8,8,7,7,23,6
1,7,7,8,9,10,7,8,23,6
1,10,10,10,10,10,10,10,23,6
1,9,7,8,8,9,7,5,23,6
1,7,7,8,8,7,4,6,23,6
1,5,7,8,6,9,5,6,25,2
1,7,8,8,8,6,3,5,25,2
