,iid,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,race,pid,dec_o,gender,age,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,match
8007,536,5.0,7.0,8.0,4.0,8.0,4.0,4.0,2.0,512.0,0,1,29.0,20.0,20.0,20.0,20.0,5.0,15.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8008,536,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,513.0,0,1,29.0,20.0,20.0,20.0,20.0,5.0,15.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8009,536,10.0,10.0,7.0,8.0,5.0,5.0,8.0,2.0,514.0,1,1,29.0,20.0,20.0,20.0,15.0,5.0,20.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8011,536,8.0,8.0,8.0,8.0,8.0,7.0,7.0,2.0,516.0,1,1,29.0,58.0,5.0,8.0,10.0,7.0,12.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,1
8016,536,8.0,8.0,8.0,8.0,8.0,6.0,7.0,2.0,521.0,1,1,29.0,10.0,30.0,20.0,15.0,15.0,10.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8017,536,5.0,6.0,5.0,5.0,7.0,4.0,5.0,2.0,522.0,0,1,29.0,10.0,20.0,15.0,20.0,15.0,20.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8018,536,6.0,7.0,7.0,7.0,9.0,6.0,7.0,2.0,523.0,1,1,29.0,10.0,25.0,20.0,20.0,5.0,20.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8019,536,7.0,8.0,7.0,7.0,7.0,5.0,5.0,2.0,524.0,1,1,29.0,15.0,20.0,25.0,20.0,10.0,10.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,1
8020,536,7.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,525.0,0,1,29.0,10.0,15.0,30.0,20.0,15.0,10.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8021,536,7.0,3.0,6.0,5.0,6.0,5.0,7.0,2.0,526.0,1,1,29.0,10.0,10.0,30.0,20.0,10.0,15.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8022,536,7.0,7.0,7.0,7.0,7.0,3.0,5.0,2.0,527.0,0,1,29.0,50.0,20.0,10.0,5.0,10.0,5.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8024,536,5.0,4.0,6.0,6.0,5.0,4.0,4.0,2.0,529.0,0,1,29.0,10.0,25.0,25.0,10.0,10.0,20.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8025,536,9.0,8.0,7.0,8.0,8.0,7.0,8.0,2.0,530.0,1,1,29.0,20.0,20.0,10.0,15.0,5.0,30.0,2.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,0
8026,537,5.0,4.0,5.0,6.0,6.0,7.0,6.0,4.0,509.0,1,1,22.0,10.0,20.0,30.0,10.0,10.0,20.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,1
8028,537,4.0,4.0,7.0,5.0,3.0,3.0,5.0,4.0,511.0,1,1,22.0,20.0,10.0,10.0,30.0,15.0,15.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8029,537,7.0,7.0,8.0,6.0,8.0,6.0,7.0,4.0,512.0,0,1,22.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8030,537,6.0,5.0,7.0,7.0,7.0,6.0,6.0,4.0,513.0,1,1,22.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,1
8031,537,9.0,7.0,6.0,6.0,6.0,2.0,3.0,4.0,514.0,0,1,22.0,20.0,20.0,20.0,15.0,5.0,20.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8033,537,7.0,8.0,8.0,7.0,8.0,7.0,7.0,4.0,516.0,1,1,22.0,58.0,5.0,8.0,10.0,7.0,12.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8034,537,5.0,4.0,6.0,5.0,4.0,3.0,4.0,4.0,517.0,0,1,22.0,15.0,20.0,20.0,20.0,5.0,10.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8037,537,9.0,8.0,8.0,8.0,6.0,6.0,7.0,4.0,520.0,1,1,22.0,25.0,15.0,25.0,15.0,10.0,10.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8038,537,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,521.0,1,1,22.0,10.0,30.0,20.0,15.0,15.0,10.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8039,537,6.0,8.0,9.0,9.0,7.0,7.0,8.0,4.0,522.0,1,1,22.0,10.0,20.0,15.0,20.0,15.0,20.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8040,537,4.0,2.0,6.0,4.0,6.0,8.0,4.0,4.0,523.0,0,1,22.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8041,537,6.0,6.0,7.0,7.0,7.0,5.0,5.0,4.0,524.0,1,1,22.0,15.0,20.0,25.0,20.0,10.0,10.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8042,537,8.0,8.0,8.0,8.0,9.0,9.0,9.0,4.0,525.0,1,1,22.0,10.0,15.0,30.0,20.0,15.0,10.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8043,537,4.0,5.0,7.0,8.0,6.0,5.0,7.0,4.0,526.0,0,1,22.0,10.0,10.0,30.0,20.0,10.0,15.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8044,537,5.0,5.0,8.0,6.0,8.0,3.0,3.0,4.0,527.0,0,1,22.0,50.0,20.0,10.0,5.0,10.0,5.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8047,537,7.0,8.0,7.0,8.0,8.0,8.0,6.0,4.0,530.0,1,1,22.0,20.0,20.0,10.0,15.0,5.0,30.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,0
8048,538,6.0,5.0,6.0,7.0,7.0,6.0,5.0,2.0,509.0,1,1,32.0,10.0,20.0,30.0,10.0,10.0,20.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,1
8050,538,4.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,511.0,0,1,32.0,20.0,10.0,10.0,30.0,15.0,15.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8054,538,4.0,5.0,8.0,8.0,8.0,6.0,7.0,2.0,515.0,0,1,32.0,20.0,20.0,20.0,15.0,10.0,15.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8055,538,6.0,8.0,7.0,8.0,7.0,8.0,7.0,2.0,516.0,1,1,32.0,58.0,5.0,8.0,10.0,7.0,12.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8056,538,6.0,7.0,7.0,7.0,8.0,5.0,6.0,2.0,517.0,1,1,32.0,15.0,20.0,20.0,20.0,5.0,10.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8060,538,8.0,9.0,9.0,10.0,10.0,8.0,8.0,2.0,521.0,1,1,32.0,10.0,30.0,20.0,15.0,15.0,10.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,1
8063,538,4.0,9.0,9.0,7.0,8.0,4.0,7.0,2.0,524.0,1,1,32.0,15.0,20.0,25.0,20.0,10.0,10.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,1
8064,538,7.0,7.0,8.0,9.0,8.0,8.0,9.0,2.0,525.0,1,1,32.0,10.0,15.0,30.0,20.0,15.0,10.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8065,538,5.0,7.0,9.0,9.0,9.0,4.0,7.0,2.0,526.0,1,1,32.0,10.0,10.0,30.0,20.0,10.0,15.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8066,538,6.0,6.0,8.0,9.0,8.0,5.0,4.0,2.0,527.0,0,1,32.0,50.0,20.0,10.0,5.0,10.0,5.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8069,538,9.0,9.0,8.0,10.0,8.0,7.0,8.0,2.0,530.0,1,1,32.0,20.0,20.0,10.0,15.0,5.0,30.0,2.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,0
8070,539,2.0,6.0,3.0,6.0,5.0,7.0,3.0,2.0,509.0,0,1,22.0,10.0,20.0,30.0,10.0,10.0,20.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8072,539,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,511.0,1,1,22.0,20.0,10.0,10.0,30.0,15.0,15.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8073,539,5.0,8.0,8.0,5.0,8.0,3.0,5.0,2.0,512.0,0,1,22.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8074,539,4.0,8.0,8.0,8.0,6.0,6.0,8.0,2.0,513.0,0,1,22.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8075,539,6.0,7.0,10.0,9.0,10.0,5.0,7.0,2.0,514.0,1,1,22.0,20.0,20.0,20.0,15.0,5.0,20.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8076,539,4.0,4.0,7.0,6.0,8.0,3.0,3.0,2.0,515.0,0,1,22.0,20.0,20.0,20.0,15.0,10.0,15.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8077,539,5.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,516.0,0,1,22.0,58.0,5.0,8.0,10.0,7.0,12.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8080,539,5.0,6.0,6.0,5.0,6.0,5.0,6.0,2.0,519.0,0,1,22.0,40.0,5.0,30.0,15.0,5.0,5.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8081,539,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,520.0,0,1,22.0,25.0,15.0,25.0,15.0,10.0,10.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8082,539,6.0,6.0,8.0,6.0,8.0,6.0,7.0,2.0,521.0,0,1,22.0,10.0,30.0,20.0,15.0,15.0,10.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8083,539,6.0,4.0,8.0,10.0,7.0,8.0,8.0,2.0,522.0,1,1,22.0,10.0,20.0,15.0,20.0,15.0,20.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,1
8084,539,3.0,4.0,6.0,5.0,7.0,6.0,4.0,2.0,523.0,1,1,22.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8085,539,6.0,8.0,9.0,9.0,9.0,8.0,7.0,2.0,524.0,1,1,22.0,15.0,20.0,25.0,20.0,10.0,10.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,1
8086,539,7.0,6.0,9.0,8.0,8.0,8.0,8.0,2.0,525.0,1,1,22.0,10.0,15.0,30.0,20.0,15.0,10.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8087,539,7.0,4.0,6.0,7.0,7.0,5.0,5.0,2.0,526.0,1,1,22.0,10.0,10.0,30.0,20.0,10.0,15.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8088,539,5.0,5.0,8.0,8.0,8.0,2.0,7.0,2.0,527.0,0,1,22.0,50.0,20.0,10.0,5.0,10.0,5.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8091,539,8.0,8.0,8.0,9.0,9.0,7.0,7.0,2.0,530.0,1,1,22.0,20.0,20.0,10.0,15.0,5.0,30.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0
8092,540,5.0,8.0,7.0,5.0,3.0,3.0,5.0,2.0,509.0,1,1,24.0,10.0,20.0,30.0,10.0,10.0,20.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8093,540,8.0,10.0,10.0,10.0,6.0,8.0,8.0,2.0,510.0,1,1,24.0,25.0,25.0,25.0,12.0,3.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,1
8094,540,3.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,511.0,0,1,24.0,20.0,10.0,10.0,30.0,15.0,15.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8096,540,3.0,8.0,8.0,4.0,4.0,6.0,6.0,2.0,513.0,0,1,24.0,20.0,20.0,20.0,20.0,5.0,15.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8097,540,3.0,4.0,4.0,4.0,4.0,0.0,5.0,2.0,514.0,0,1,24.0,20.0,20.0,20.0,15.0,5.0,20.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8098,540,4.0,5.0,8.0,9.0,7.0,3.0,7.0,2.0,515.0,0,1,24.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8099,540,5.0,7.0,7.0,7.0,7.0,6.0,4.0,2.0,516.0,0,1,24.0,58.0,5.0,8.0,10.0,7.0,12.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8100,540,5.0,4.0,3.0,6.0,5.0,4.0,6.0,2.0,517.0,0,1,24.0,15.0,20.0,20.0,20.0,5.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8103,540,4.0,6.0,5.0,5.0,5.0,4.0,5.0,2.0,520.0,0,1,24.0,25.0,15.0,25.0,15.0,10.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8104,540,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,521.0,1,1,24.0,10.0,30.0,20.0,15.0,15.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8105,540,5.0,9.0,8.0,7.0,8.0,6.0,6.0,2.0,522.0,0,1,24.0,10.0,20.0,15.0,20.0,15.0,20.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8106,540,2.0,6.0,7.0,2.0,5.0,4.0,4.0,2.0,523.0,0,1,24.0,10.0,25.0,20.0,20.0,5.0,20.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8107,540,4.0,9.0,4.0,7.0,8.0,4.0,6.0,2.0,524.0,1,1,24.0,15.0,20.0,25.0,20.0,10.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8108,540,6.0,7.0,7.0,6.0,9.0,6.0,6.0,2.0,525.0,0,1,24.0,10.0,15.0,30.0,20.0,15.0,10.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8109,540,3.0,7.0,8.0,5.0,9.0,5.0,7.0,2.0,526.0,0,1,24.0,10.0,10.0,30.0,20.0,10.0,15.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8110,540,3.0,5.0,6.0,2.0,8.0,1.0,2.0,2.0,527.0,0,1,24.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8113,540,6.0,8.0,8.0,8.0,7.0,6.0,7.0,2.0,530.0,1,1,24.0,20.0,20.0,10.0,15.0,5.0,30.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0
8115,541,6.0,8.0,8.0,4.0,5.0,6.0,5.0,4.0,510.0,0,1,23.0,25.0,25.0,25.0,12.0,3.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8116,541,4.0,2.0,6.0,5.0,2.0,3.0,5.0,4.0,511.0,1,1,23.0,20.0,10.0,10.0,30.0,15.0,15.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8117,541,5.0,9.0,9.0,3.0,9.0,4.0,6.0,4.0,512.0,0,1,23.0,20.0,20.0,20.0,20.0,5.0,15.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8119,541,4.0,8.0,9.0,4.0,5.0,2.0,5.0,4.0,514.0,0,1,23.0,20.0,20.0,20.0,15.0,5.0,20.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8120,541,4.0,5.0,8.0,5.0,8.0,4.0,5.0,4.0,515.0,0,1,23.0,20.0,20.0,20.0,15.0,10.0,15.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8121,541,6.0,7.0,7.0,6.0,6.0,6.0,4.0,4.0,516.0,1,1,23.0,58.0,5.0,8.0,10.0,7.0,12.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,1
8122,541,4.0,9.0,8.0,6.0,7.0,2.0,5.0,4.0,517.0,0,1,23.0,15.0,20.0,20.0,20.0,5.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8124,541,4.0,4.0,2.0,1.0,5.0,5.0,6.0,4.0,519.0,0,1,23.0,40.0,5.0,30.0,15.0,5.0,5.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8125,541,4.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,520.0,1,1,23.0,25.0,15.0,25.0,15.0,10.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8126,541,7.0,7.0,8.0,8.0,8.0,5.0,7.0,4.0,521.0,0,1,23.0,10.0,30.0,20.0,15.0,15.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8127,541,5.0,9.0,9.0,6.0,9.0,5.0,7.0,4.0,522.0,0,1,23.0,10.0,20.0,15.0,20.0,15.0,20.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8128,541,4.0,7.0,8.0,5.0,7.0,10.0,7.0,4.0,523.0,1,1,23.0,10.0,25.0,20.0,20.0,5.0,20.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8129,541,5.0,9.0,9.0,7.0,7.0,6.0,5.0,4.0,524.0,0,1,23.0,15.0,20.0,25.0,20.0,10.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8130,541,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,525.0,0,1,23.0,10.0,15.0,30.0,20.0,15.0,10.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8131,541,4.0,7.0,7.0,5.0,7.0,5.0,7.0,4.0,526.0,0,1,23.0,10.0,10.0,30.0,20.0,10.0,15.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8132,541,3.0,7.0,7.0,2.0,8.0,2.0,5.0,4.0,527.0,0,1,23.0,50.0,20.0,10.0,5.0,10.0,5.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8134,541,5.0,7.0,6.0,6.0,5.0,8.0,7.0,4.0,529.0,1,1,23.0,10.0,25.0,25.0,10.0,10.0,20.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8135,541,6.0,7.0,7.0,6.0,8.0,6.0,6.0,4.0,530.0,1,1,23.0,20.0,20.0,10.0,15.0,5.0,30.0,3.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0
8136,542,5.0,6.0,5.0,5.0,5.0,2.0,2.0,4.0,509.0,1,1,23.0,10.0,20.0,30.0,10.0,10.0,20.0,3.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0
8137,542,5.0,6.0,6.0,5.0,7.0,7.0,4.0,4.0,510.0,0,1,23.0,25.0,25.0,25.0,12.0,3.0,10.0,3.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0
